交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
15110800290,北陸自動車道,主要地方道能生インター線,一般国道１４８号,15216,1,14.6,能生～糸魚川,6331,能生～糸魚川,6362,12693,1.71,0.3,95.6,88.3,20.5,80
15110800300,北陸自動車道,一般国道１４８号,一般国道８号,15216,1,12.5,糸魚川～親不知,5690,糸魚川～親不知,5759,11449,1.84,0.25,88.7,89.3,20.5,80
15110800310,北陸自動車道,一般国道８号,北陸自動車道,15216,1,7.8,親不知～朝日,5847,親不知～朝日,5995,11842,1.81,0.24,91.3,90,20.5,80
15110800330,北陸自動車道,北陸自動車道,関越自動車道,15202,1,1.6,長岡～長岡JCT,10648,長岡～長岡JCT,10547,21195,1.32,0.37,91.7,91,23.5,100
15110810010,日本海東北自動車道,北陸自動車道,一般国道４９号,15104,1,3.2,新潟中央JCT～新潟亀田,9290,新潟中央JCT～新潟亀田,8122,17412,1.24,0.47,87.9,88.3,23.5,80
15110810015,日本海東北自動車道,一般国道４９号,主要地方道新潟港横越線,15104,1,4.2,新潟亀田～新潟東スマート,8141,新潟亀田～新潟東スマート,6675,14816,1.23,0.38,91.4,92.2,23.5,80
15110810020,日本海東北自動車道,主要地方道新潟港横越線,主要地方道新潟亀田内野線,15104,1,1.8,新潟東スマート～新潟空港,7619,新潟東スマート～新潟空港,6180,13799,1.22,0.38,92.2,92,23.5,80
15110810030,日本海東北自動車道,主要地方道新潟亀田内野線,新潟市江南区・新潟市北区境,15104,1,1.5,新潟空港～豊栄スマート,6976,新潟空港～豊栄スマート,5492,12468,1.21,0.37,92.4,92.9,23.5,80
15110810040,日本海東北自動車道,新潟市江南区・新潟市北区境,主要地方道新潟安田線,15101,1,1,新潟空港～豊栄スマート,6976,新潟空港～豊栄スマート,5492,12468,1.21,0.37,89.1,91.7,23.5,80
15110810050,日本海東北自動車道,主要地方道新潟安田線,主要地方道新潟中央環状線,15101,1,6.6,豊栄スマート～豊栄新潟東港,6447,豊栄スマート～豊栄新潟東港,5138,11585,1.21,1.25,83.3,85.4,12,70
15110810060,日本海東北自動車道,主要地方道新潟中央環状線,新潟市北区・新発田市境,15101,1,2.7,豊栄新潟東港～聖籠新発田,5158,豊栄新潟東港～聖籠新発田,4292,9450,1.23,1.05,82.6,84.9,12,70
15110810070,日本海東北自動車道,新潟市北区・新発田市境,新発田市・聖籠町境,15206,1,3.5,豊栄新潟東港～聖籠新発田,5158,豊栄新潟東港～聖籠新発田,4292,9450,1.23,1.05,79.4,81.3,12,70
15110810080,日本海東北自動車道,新発田市・聖籠町境,一般国道７号,15307,1,1.2,豊栄新潟東港～聖籠新発田,5158,豊栄新潟東港～聖籠新発田,4292,9450,1.23,1.05,89,91.7,12,70
15110810090,日本海東北自動車道,一般国道７号,聖籠町・新発田市境,15307,1,2.3,聖籠新発田～中条,4425,聖籠新発田～中条,4201,8626,1.28,0.72,78.6,86.2,12,70
15110810100,日本海東北自動車道,聖籠町・新発田市境,新発田市・聖籠町境,15206,1,0.8,聖籠新発田～中条,4425,聖籠新発田～中条,4201,8626,1.28,0.72,75.9,80.3,12,70
15110810110,日本海東北自動車道,新発田市・聖籠町境,聖籠町・新発田市境,15307,1,0.1,聖籠新発田～中条,4425,聖籠新発田～中条,4201,8626,1.28,0.72,73.2,77.8,12,70
15110810120,日本海東北自動車道,聖籠町・新発田市境,新発田市・胎内市境,15206,1,6.7,聖籠新発田～中条,4425,聖籠新発田～中条,4201,8626,1.28,0.72,75.2,78.7,12,70
