交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
26304770190,一般国道４７７号,京都日吉美山線,,26206,0,0.8,,,,,,,,32.2,31.4,5.3,40
26304770200,一般国道４７７号,,郷ノ口室河原線,26206,0,3.6,亀岡市旭町,161,亀岡市旭町,207,368,1.22,0.22,44.2,51.1,5.5,40
26304770210,一般国道４７７号,郷ノ口室河原線,郷ノ口余部線,26206,0,0.7,南丹市八木町西田北条６３,476,南丹市八木町西田北条６３,501,977,1.2,0.13,38.7,40.1,10.8,40
26304770220,一般国道４７７号,郷ノ口余部線,亀岡市・南丹市境,26206,0,1.2,南丹市八木町西田北条６３,476,南丹市八木町西田北条６３,501,977,1.2,0.13,47.7,48.3,10.8,40
26304770230,一般国道４７７号,亀岡市・南丹市境,亀岡園部線,26213,0,1.6,南丹市八木町西田北条６３,476,南丹市八木町西田北条６３,501,977,1.2,0.13,29.6,26.1,7.5,40
26304770240,一般国道４７７号,亀岡園部線,一般国道９号,26213,0,0.5,南丹市八木町八木鹿草４５,1685,南丹市八木町八木鹿草４５,1870,3555,1.27,0.38,21.2,16.2,7.5,40
26304770260,一般国道４７７号,一般国道９号,園部能勢線,26213,0,0.6,南丹市園部町横田下河原７１,3718,南丹市園部町横田下河原７１,3799,7517,1.28,0.68,18.9,28.6,15,40
26304770270,一般国道４７７号,園部能勢線,,26213,0,0.7,南丹市園部町横田下河原７１,3718,南丹市園部町横田下河原７１,3799,7517,1.28,0.68,22.6,26.6,15,40
26304770280,一般国道４７７号,,竹井室河原線,26213,0,2.2,,102,,135,237,1.13,0.05,37.5,44.1,9,50
26304770290,一般国道４７７号,竹井室河原線,竹井室河原線,26213,0,1,,102,,135,237,1.13,0.05,47.1,37.2,9,50
26304770300,一般国道４７７号,竹井室河原線,一般国道３７２号,26213,0,3.3,,102,,135,237,1.13,0.04,54,51.4,13.1,50
26304770320,一般国道４７７号,一般国道３７２号,天王亀岡線,26206,0,2.8,,1956,,1904,3860,1.28,0.34,43.3,46.5,11.4,40
26304770330,一般国道４７７号,天王亀岡線,一般国道４７７号,26206,0,2.5,亀岡市本梅町東加舎大前後１３,1858,亀岡市本梅町東加舎大前後１３,2066,3924,1.28,0.36,45.5,46.6,8.8,40
26304770350,一般国道４７７号,,亀岡園部線,26213,0,0.4,,,,,,,,22.6,25.4,17.5,60
26304770360,一般国道４７７号,亀岡園部線,（旧）亀岡園部線,26213,0,0.2,,,,,,,,19.1,33.3,17.5,60
26304770370,一般国道４７７号,（旧）亀岡園部線,,26213,0,0.4,,,,,,,,38.3,33.8,17.5,60
26304770400,一般国道４７７号,,一般国道９号,26213,0,0.3,,,,,,,,30.2,34.4,17.7,50
26304770390,一般国道４７７号,一般国道３６７号,一般国道４７７号,26103,0,0.1,,,,,,,,10.7,31.5,7,30
26304780010,一般国道４７８号,一般国道３１２号（山陰近畿自動車道）,宮津市・舞鶴市境,26205,1,7.1,宮津天橋立IC～舞鶴大江IC,3271,舞鶴大江IC～宮津天橋立IC,3450,6721,1.16,0.59,82.1,77.4,10.5,70
26304780020,一般国道４７８号,宮津市・舞鶴市境,内宮地頭線,26202,1,3.9,宮津天橋立IC～舞鶴大江IC,3271,舞鶴大江IC～宮津天橋立IC,3450,6721,1.16,0.59,89.9,82.5,13.4,70
26304780030,一般国道４７８号,内宮地頭線,舞鶴市・綾部市境,26202,1,4.7,舞鶴大江IC～綾部JCT,2983,舞鶴大江IC～綾部JCT,3103,6086,1.15,0.17,88,88,22,70
26304780040,一般国道４７８号,舞鶴市・綾部市境,舞鶴若狭自動車道,26203,1,7,舞鶴大江IC～綾部JCT,2983,舞鶴大江IC～綾部JCT,3103,6086,1.15,0.6,83.2,85.5,11.1,70
26304780050,一般国道４７８号,舞鶴若狭自動車道,一般国道２７号,26203,1,2.6,綾部JCT～綾部安国寺IC,3497,綾部JCT～綾部安国寺IC,3449,6946,1.15,0.79,79.7,81.7,10,70
26304780060,一般国道４７８号,一般国道２７号,一般国道２７号,26203,1,7.7,綾部安国寺IC～京丹波わちIC,4200,綾部安国寺IC～京丹波わちIC,4411,8611,1.19,1.91,81.1,79.7,12.2,70
26304780420,一般国道４７８号,一般国道２７号,一般国道１７３号,26407,1,11.2,京丹波わちIC～京丹波みずほIC,4363,京丹波わちIC～京丹波みずほIC,4555,8918,1.19,0.85,79.6,81,10.5,80
26304780424,一般国道４７８号,一般国道１７３号,,26407,1,5.7,京丹波みずほIC～丹波IC,5152,京丹波みずほIC～丹波IC,5331,10483,1.19,1,79.1,81.1,10.5,80
26304780427,一般国道４７８号,,,26407,1,0.6,京丹波みずほIC～丹波IC,5152,京丹波みずほIC～丹波IC,5331,10483,1.19,1,78.2,75.2,10.5,80
26304780430,一般国道４７８号,,一般国道９号,26407,1,1.4,京丹波みずほIC～丹波IC,5152,京丹波みずほIC～丹波IC,5331,10483,1.19,1,80.3,79.4,10.5,80
26304780240,一般国道４７８号,一般国道１７１号,大山崎町・八幡市境,26303,0,1,乙訓郡大山崎町下植野上古,9029,乙訓郡大山崎町下植野上古,10489,19518,1.37,1.67,8.7,17,11,50
26304780250,一般国道４７８号,大山崎町・八幡市境,京都守口線,26210,0,0.2,乙訓郡大山崎町下植野上古,9029,乙訓郡大山崎町下植野上古,10489,19518,1.37,1.35,10.8,11.9,11,50
26304780260,一般国道４７８号,京都守口線,八幡市・京都市伏見区境,26210,0,1.2,八幡市八幡在応寺,4853,八幡市八幡在応寺,5099,9952,1.32,1.23,21,50.1,11,50
26304780270,一般国道４７８号,八幡市・京都市伏見区境,京都市伏見区・八幡市境,26109,0,0.5,京都市伏見区淀際目町,2877,京都市伏見区淀際目町,2878,5755,1.37,0.52,41.3,29.2,11,50
26304780280,一般国道４７８号,京都市伏見区・八幡市境,八幡市・京都市伏見区境,26210,0,0.1,八幡市八幡長町,4511,八幡市八幡長町,4416,8927,1.34,0.79,34,9.9,15.6,50
26304780290,一般国道４７８号,八幡市・京都市伏見区境,京都市伏見区・八幡市境,26109,0,0.1,八幡市八幡長町,4636,八幡市八幡長町,4433,9069,1.37,0.71,37.4,6.6,16,50
26304780300,一般国道４７８号,京都市伏見区・八幡市境,八幡市・久御山町境,26210,0,0.1,久世郡久御山町北川顔中野,4109,久世郡久御山町北川顔中野,4289,8398,1.33,0.61,29.1,6.2,20,50
26304780310,一般国道４７８号,八幡市・久御山町境,一般国道４７８号（京滋バイパス）,26322,0,0,久世郡久御山町北川顔中野,4109,久世郡久御山町北川顔中野,4289,8398,1.33,0.69,23.4,7,18.6,50
26304780320,一般国道４７８号,一般国道４７８号（京滋バイパス）,八幡宇治線,26322,0,0.5,久世郡久御山町北川顔中野,4109,久世郡久御山町北川顔中野,4289,8398,1.33,0.69,13.4,32.2,18.6,50
26304780330,一般国道４７８号,八幡宇治線,一般国道１号（京滋バイパス）,26322,0,1.9,久世郡久御山町北川顔中野,4109,久世郡久御山町北川顔中野,4289,8398,1.33,0.69,33.6,18.8,18.6,50
26304780340,一般国道４７８号,一般国道１号（京滋バイパス）,一般国道１号,26322,0,0.1,久世郡久御山町北川顔中野,4109,久世郡久御山町北川顔中野,4289,8398,1.33,0.69,20.2,6.6,18.6,50
26304780360,一般国道４７８号（京都第二外環状道路）,名神高速道路,大山崎町・長岡京市境,26303,1,0.3,大山崎(JCT)～長岡京,10812,大山崎(JCT)～長岡京,10312,21124,1.22,0.39,84.2,85.7,20.5,80
26304780370,一般国道４７８号（京都第二外環状道路）,大山崎町・長岡京市境,大山崎大枝線,26209,1,1,大山崎(JCT)～長岡京,10812,大山崎(JCT)～長岡京,10312,21124,1.22,0.39,86.5,87.9,20.5,80
26304780380,一般国道４７８号（京都第二外環状道路）,大山崎大枝線,長岡京市・京都市西京区境,26209,1,3.7,長岡京～大原野,9906,長岡京～大原野,9442,19348,1.23,0.36,90.1,89.9,20.5,80
26304780390,一般国道４７８号（京都第二外環状道路）,長岡京市・京都市西京区境,大山崎大枝線,26111,1,3.1,長岡京～大原野,9906,長岡京～大原野,9442,19348,1.23,0.36,91.5,90,20.5,80
26304780400,一般国道４７８号（京都第二外環状道路）,大山崎大枝線,一般国道９号,26111,1,1.7,大原野～沓掛,7201,大原野～沓掛,6762,13963,1.24,0.3,89.8,92.9,20.5,80
26304780080,一般国道４７８号（京都丹波道路）,一般国道９号,京都市西京区・亀岡市境,26111,1,2.4,沓掛～篠,14670,沓掛～篠,13896,28566,1.24,0.66,83.7,82.5,20.5,80
26304780090,一般国道４７８号（京都丹波道路）,京都市西京区・亀岡市境,篠インター線（亀岡市道）,26206,1,2.8,沓掛～篠,14670,沓掛～篠,13896,28566,1.24,0.66,81.1,84,20.5,80
26304780100,一般国道４７８号（京都丹波道路）,篠インター線（亀岡市道）,一般国道３７２号,26206,1,5.4,篠IC～亀岡IC,12836,篠IC～亀岡IC,11538,24374,1.22,0.58,74.5,86,20.5,80
26304780110,一般国道４７８号（京都丹波道路）,一般国道３７２号,東掛小林線,26206,1,2.6,亀岡IC～大井IC,10332,亀岡IC～大井IC,10113,20445,1.22,0.43,88.4,89.5,20.5,80
