交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
6114500070,東北中央自動車道,天童市・東根市境,一般国道２８７号,6211,1,1.4,天童～東根,2093,天童～東根,2121,4214,1.16,0.44,87.1,85.1,12,70
6135010010,日本海沿岸東北自動車道,温海川木野俣大岩川線,菅野代堅苔沢線,6203,1,8.5,あつみ温泉ＩＣ,2570,あつみ温泉ＩＣ,2177,4747,1.29,0.55,76.2,78.7,9.5,70
6135010020,日本海沿岸東北自動車道,菅野代堅苔沢線,,6203,1,4.6,小波渡トンネル北,3274,小波渡トンネル北,2761,6035,1.28,0.64,79.5,78.1,9.5,70
6135010030,日本海沿岸東北自動車道,,一般国道７号,6203,1,9.1,三瀬トンネル南,3823,三瀬トンネル南,3128,6951,1.27,0.52,81.8,82.4,12,70
6135010040,日本海沿岸東北自動車道,一般国道７号,,6203,1,2.5,鶴岡料金所,708,鶴岡料金所,569,1277,1.32,0.15,78.5,83.6,12,70
6105010060,日本海沿岸東北自動車道,酒田八幡線,酒田市・遊佐町境,6204,1,2.7,酒田みなとＩＣ,1108,酒田みなとＩＣ,782,1890,1.24,0.22,75.6,65.9,13.5,70
6105010070,日本海沿岸東北自動車道,酒田市・遊佐町境,一般国道７号,6461,1,3,酒田みなとＩＣ,1108,酒田みなとＩＣ,782,1890,1.24,0.22,73.7,64.6,13.5,70
6300070010,一般国道７号,一般国道７号,一般国道３４５号,6203,0,0.2,鶴岡市鼠ヶ関,2689,鶴岡市鼠ヶ関,2471,5160,1.34,0.43,50.7,51.8,11.5,60
6300070020,一般国道７号,一般国道３４５号,市道（旧余目温海線）,6203,0,8.5,釜谷坂,2736,釜谷坂,2597,5333,1.32,0.49,54.8,54.8,10.5,60
6300070029,一般国道７号,市道（旧余目温海線）,余目温海線,6203,0,0.4,釜谷坂,2736,釜谷坂,2597,5333,1.32,0.49,47.7,49.7,10.5,60
6300070030,一般国道７号,余目温海線,菅野代堅苔沢線,6203,0,7.3,鶴岡市温海,2208,鶴岡市温海,2097,4305,1.21,0.42,58.8,58.8,10.5,60
6300070040,一般国道７号,菅野代堅苔沢線,三瀬水沢線,6203,0,5.3,小波渡,1954,小波渡,2171,4125,1.21,0.43,60.4,58.4,10.5,60
6300070050,一般国道７号,三瀬水沢線,藤島由良線,6203,0,1.7,鶴岡市由良,2004,鶴岡市由良,2346,4350,1.26,0.59,43.7,51.5,10.3,60
6300070060,一般国道７号,藤島由良線,羽前水沢停車場由良線,6203,0,1.4,鶴岡市由良,2004,鶴岡市由良,2346,4350,1.26,0.59,58,57.3,10.3,60
6300070070,一般国道７号,羽前水沢停車場由良線,羽前水沢停車場由良線,6203,0,2.6,鶴岡市由良,2004,鶴岡市由良,2346,4350,1.26,0.59,60.8,61.1,10.3,60
6300070080,一般国道７号,羽前水沢停車場由良線,湯田川羽前水沢停車場線,6203,0,2.2,鶴岡市由良,2004,鶴岡市由良,2346,4350,1.26,0.59,55.9,54.5,10.3,60
6300070090,一般国道７号,湯田川羽前水沢停車場線,酒田鶴岡線,6203,0,0.6,鶴岡西ＩＣ南,3884,鶴岡西ＩＣ南,4045,7929,1.17,0.82,35,37.8,15.5,60
6300070099,一般国道７号,酒田鶴岡線,日本海沿岸東北自動車道,6203,0,1.6,鶴岡西ＩＣ南,3884,鶴岡西ＩＣ南,4045,7929,1.17,0.82,48.5,50,15.5,60
6300070100,一般国道７号,日本海沿岸東北自動車道,,6203,0,1.2,鶴岡西ＩＣ北,6905,鶴岡西ＩＣ北,6825,13730,1.2,0.48,44.6,45.3,26,60
6300070104,一般国道７号,,面野山鶴岡線,6203,0,0.3,鶴岡西ＩＣ北,6905,鶴岡西ＩＣ北,6825,13730,1.2,0.48,41.7,23.1,26,60
6300070107,一般国道７号,面野山鶴岡線,湯田川大山線,6203,0,0.2,鶴岡西ＩＣ北,6905,鶴岡西ＩＣ北,6825,13730,1.2,0.48,24.1,40.9,26,60
6300070110,一般国道７号,湯田川大山線,市道（旧一般県道湯田川大山線）,6203,0,0.4,鶴岡西ＩＣ北,6905,鶴岡西ＩＣ北,6825,13730,1.2,0.48,50.4,40.9,26,60
6300070120,一般国道７号,市道（旧一般県道湯田川大山線）,,6203,0,0.6,鶴岡西ＩＣ北,6905,鶴岡西ＩＣ北,6825,13730,1.2,0.48,52.5,54.8,26,60
6300070140,一般国道７号,,山形自動車道,6203,0,1.1,鶴岡市大淀川,4698,鶴岡市大淀川,5031,9729,1.2,0.4,38.3,36.5,27.5,60
6300070150,一般国道７号,山形自動車道,一般国道１１２号,6203,0,0.6,鶴岡市大淀川,4698,鶴岡市大淀川,5031,9729,1.2,0.4,32.8,19,27.5,60
6300070160,一般国道７号,一般国道１１２号,面野山鶴岡線,6203,0,2.2,本田交差点,7361,本田交差点,7688,15049,1.23,0.42,38.9,30,27.5,60
6300070170,一般国道７号,面野山鶴岡線,,6203,0,0.9,本田交差点,7361,本田交差点,7688,15049,1.23,0.42,35.5,31.1,27.5,60
6300070190,一般国道７号,,たらのき代鶴岡線,6203,0,0.4,本田交差点,7361,本田交差点,7688,15049,1.23,0.87,25.1,22.6,14.5,60
6300070200,一般国道７号,たらのき代鶴岡線,藤島由良線,6203,0,1.2,青山南,10320,青山南,10274,20594,1.21,1.31,32,53.1,14.5,60
6300070210,一般国道７号,藤島由良線,鶴岡市・三川町境,6203,0,1.6,青山南,10320,青山南,10274,20594,1.21,1.31,56.9,55.1,14.5,60
6300070220,一般国道７号,鶴岡市・三川町境,東沼長沼余目線,6426,0,0.8,青山南,10320,青山南,10274,20594,1.21,1.33,50.3,30.4,14.5,60
6300070230,一般国道７号,東沼長沼余目線,庄内空港立川線,6426,0,2.6,青山北,9212,青山北,9076,18288,1.22,1.14,43.1,49.7,14.5,60
6300070240,一般国道７号,庄内空港立川線,,6426,0,0.9,猪子交差点,8200,猪子交差点,7941,16141,1.22,0.37,36.8,41.1,28,60
6300070260,一般国道７号,,小浜猪子線,6426,0,0.2,猪子交差点,8200,猪子交差点,7941,16141,1.22,0.99,31.3,28.5,12.3,60
6300070270,一般国道７号,小浜猪子線,三川町・酒田市境,6426,0,0.5,成田新田交差点,8927,成田新田交差点,8219,17146,1.22,1.03,42.3,43.9,12.3,60
6300070280,一般国道７号,三川町・酒田市境,鶴岡広野線,6204,0,0.5,成田新田交差点,8927,成田新田交差点,8219,17146,1.22,1.06,43,31.4,14.5,60
6300070290,一般国道７号,鶴岡広野線,浜中余目線,6204,0,2,酒田市広野,10682,酒田市広野,10648,21330,1.21,1.52,39.9,40.1,13.3,60
6300070300,一般国道７号,浜中余目線,浜中余目線,6204,0,0.2,酒田市広野,10682,酒田市広野,10648,21330,1.21,1.29,40.6,33.4,13.3,60
6300070310,一般国道７号,浜中余目線,,6204,0,1.9,酒田市広野,10682,酒田市広野,10648,21330,1.21,0.47,45,45.8,24.5,60
6300070330,一般国道７号,,山形自動車道,6204,0,0.5,酒田市広野,10682,酒田市広野,10648,21330,1.21,0.41,44.4,46.3,24.5,60
6300070340,一般国道７号,山形自動車道,酒田鶴岡線,6204,0,1.2,酒田市広野字佐渡尻,12907,酒田市広野字佐渡尻,13396,26303,1.21,0.55,50.2,41.3,26,60
6300070350,一般国道７号,酒田鶴岡線,酒田鶴岡線,6204,0,0.5,酒田市京田,17834,酒田市京田,17132,34966,1.23,1.05,12.1,38.6,26,60
6300070360,一般国道７号,酒田鶴岡線,吹浦酒田線,6204,0,1,酒田市両羽町,17884,酒田市両羽町,18562,36446,1.23,0.95,27.9,49,20.5,60
6300070370,一般国道７号,吹浦酒田線,,6204,0,0.3,酒田市両羽町,17884,酒田市両羽町,18562,36446,1.23,0.95,35.1,14.4,20.5,60
6300070380,一般国道７号,,一般国道４７号（余目酒田道路）,6204,0,1.9,東大町交差点,12939,東大町交差点,12743,25682,1.22,1.03,25.7,21.9,26,60
6300070390,一般国道７号,一般国道４７号（余目酒田道路）,生石酒田停車場線,6204,0,1.5,酒田市吉田新田,11378,酒田市吉田新田,11260,22638,1.17,0.78,31.5,25.4,26,60
6300070400,一般国道７号,生石酒田停車場線,一般国道３４４号,6204,0,1,酒田市吉田新田,11378,酒田市吉田新田,11260,22638,1.17,0.78,32.1,32.1,26,60
6300070410,一般国道７号,一般国道３４４号,吹浦酒田線,6204,0,1.6,酒田市宮海,6407,酒田市宮海,6292,12699,1.18,0.63,47,42.8,26,60
6300070420,一般国道７号,吹浦酒田線,一般国道１１２号,6204,0,1.4,酒田市宮海,6407,酒田市宮海,6292,12699,1.18,0.63,41.6,43,26,60
6300070430,一般国道７号,一般国道１１２号,酒田八幡線,6204,0,1.6,酒田市宮海,6407,酒田市宮海,6292,12699,1.18,0.63,65.2,52.6,26,60
6300070440,一般国道７号,酒田八幡線,,6204,0,0.6,酒田市宮海,6407,酒田市宮海,6292,12699,1.18,0.63,45.4,42.2,26,60
6300070460,一般国道７号,,酒田市・遊佐町境,6204,0,1.6,酒田市宮海,6407,酒田市宮海,6292,12699,1.18,1.25,46.6,46.9,12.5,60
6300070470,一般国道７号,酒田市・遊佐町境,比子八幡線,6461,0,0.9,酒田市宮海,6407,酒田市宮海,6292,12699,1.18,1.24,52.6,51.5,14.5,60
6300070480,一般国道７号,比子八幡線,比子南鳥海停車場線,6461,0,1.3,遊佐町十里塚,4716,遊佐町十里塚,4114,8830,1.3,1.04,44.5,46.5,14.5,60
6300070485,一般国道７号,比子南鳥海停車場線,日本海沿岸東北自動車道,6461,0,0.6,遊佐町十里塚,4716,遊佐町十里塚,4114,8830,1.3,1.04,44.7,48,14.5,60
6300070490,一般国道７号,日本海沿岸東北自動車道,遊佐停車場藤崎線,6461,0,0.8,遊佐町十里塚,4716,遊佐町十里塚,4114,8830,1.3,1.04,46.2,46.3,14.5,60
6300070500,一般国道７号,遊佐停車場藤崎線,十里塚遊佐線,6461,0,3,遊佐町十里塚,4716,遊佐町十里塚,4114,8830,1.3,1.04,60.1,57.5,14.5,60
6300070510,一般国道７号,十里塚遊佐線,一般国道３４５号,6461,0,2.4,遊佐町十里塚,4716,遊佐町十里塚,4114,8830,1.3,1.04,55.5,53.2,14.5,60
6300070520,一般国道７号,一般国道３４５号,一般国道３４５号,6461,0,0.5,遊佐町西浜,5569,遊佐町西浜,4918,10487,1.3,1.07,36.4,34.8,14.5,60
6300070530,一般国道７号,一般国道３４５号,鳥海公園吹浦線,6461,0,2.6,遊佐町三崎,3381,遊佐町三崎,2863,6244,1.3,0.52,52.7,57.1,14.5,60
6300070540,一般国道７号,鳥海公園吹浦線,一般国道３４５号,6461,0,2.5,遊佐町三崎,3381,遊佐町三崎,2863,6244,1.3,0.52,61.7,65.4,14.5,60
6300070550,一般国道７号,一般国道３４５号,一般国道７号,6461,0,2.4,遊佐町三崎,3381,遊佐町三崎,2863,6244,1.3,0.52,59.1,59.7,14.5,60
6300130010,一般国道１３号,一般国道１３号,桧原板谷線,6202,0,0.1,福島市飯坂町中野字赤落,435,福島市飯坂町中野字赤落,496,931,1.21,0.23,61.2,51.8,11.5,50
