交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
38301960300,一般国道１９６号,孫兵衛作壬生川線,今治市・西条市境,38202,0,0.1,西条市河原津乙7-139,8249,西条市河原津乙7-139,7509,15758,1.25,0.48,51.3,47.8,30,50
38301960310,一般国道１９６号,今治市・西条市境,壬生川丹原線,38206,0,7,西条市河原津乙7-139,8249,西条市河原津乙7-139,7509,15758,1.25,1.16,33,28.5,10.45,50
38301960320,一般国道１９６号,壬生川丹原線,壬生川新居浜野田線,38206,0,0.9,西条市北条1463-1,6594,西条市北条1463-1,6401,12995,1.25,0.99,27.3,39.7,10.5,50
38301960330,一般国道１９６号,壬生川新居浜野田線,壬生川新居浜野田線,38206,0,2,西条市北条1463-1,6594,西条市北条1463-1,6401,12995,1.25,0.99,25.8,26.9,10.5,50
38301960340,一般国道１９６号,壬生川新居浜野田線,壬生川新居浜野田線,38206,0,0.2,西条市小松町新屋敷2021-1,4339,西条市小松町新屋敷2021-1,4346,8685,1.21,0.73,21.4,27.1,10.5,50
38301960350,一般国道１９６号,壬生川新居浜野田線,丹原小松線,38206,0,0.2,西条市小松町新屋敷2021-1,4339,西条市小松町新屋敷2021-1,4346,8685,1.21,0.73,30.9,30.5,10.5,50
38301960360,一般国道１９６号,丹原小松線,一般国道１９６号,38206,0,1,西条市小松町新屋敷2021-1,4339,西条市小松町新屋敷2021-1,4346,8685,1.21,0.73,44.3,36.9,10.5,50
38301960370,一般国道１９６号,一般国道１９６号,一般国道１１号,38206,0,0.1,西条市小松町新屋敷2021-1,4339,西条市小松町新屋敷2021-1,4346,8685,1.21,0.73,31.8,8.1,10.5,50
38301960390,一般国道１９６号,一般国道１９６号,一般国道１１号,38206,0,0,西条市小松町新屋敷2021-1,4339,西条市小松町新屋敷2021-1,4346,8685,1.21,0.73,13.9,26.1,10.5,50
38301960450,一般国道１９６号（今治小松道路）,一般国道１９６号,今治市・西条市境,38202,1,1.4,今治湯ノ浦～東予丹原,2157,今治湯ノ浦～東予丹原,2201,4358,1.2,0.4,70.8,63.5,11.25,70
38301960460,一般国道１９６号（今治小松道路）,今治市・西条市境,壬生川丹原線,38206,1,7.6,今治湯ノ浦～東予丹原,2157,今治湯ノ浦～東予丹原,2201,4358,1.2,0.4,83.2,83.5,11.25,70
38301960470,一般国道１９６号（今治小松道路）,壬生川丹原線,一般国道１１号,38206,1,3,東予丹原～いよ小松北,2708,東予丹原～いよ小松北,2695,5403,1.2,0.35,82.8,81.6,10.5,70
38301960480,一般国道１９６号（今治小松道路）,一般国道１１号,松山自動車道,38206,1,1,いよ小松北～いよ小松,2621,いよ小松北～いよ小松,2594,5215,1.2,0.34,84,79.1,10.5,70
38301970010,一般国道１９７号,一般国道１９７号,一般国道３２０号,38488,0,8.2,北宇和郡鬼北町日向谷1040付近,711,北宇和郡鬼北町日向谷1040付近,730,1441,1.14,0.22,55.6,52.2,10.5,50
38301970020,一般国道１９７号,一般国道３２０号,鬼北町・西予市境,38488,0,1.5,北宇和郡鬼北町日向谷1040付近,711,北宇和郡鬼北町日向谷1040付近,730,1441,1.14,0.22,56.7,52.8,10.5,50
38301970030,一般国道１９７号,鬼北町・西予市境,日向谷高野子線,38214,0,2.8,西予市城川町下相1015-4,1894,西予市城川町下相1015-4,2065,3959,1.25,0.41,62.5,62.8,10.8,50
38301970040,一般国道１９７号,日向谷高野子線,城川梼原線,38214,0,1.7,西予市城川町下相1015-4,1894,西予市城川町下相1015-4,2065,3959,1.25,0.41,60.3,60.7,10.8,50
38301970050,一般国道１９７号,城川梼原線,土居魚成線,38214,0,4.7,西予市城川町下相1015-4,1894,西予市城川町下相1015-4,2065,3959,1.25,0.41,49.4,49.7,10.8,50
38301970060,一般国道１９７号,土居魚成線,野村城川線,38214,0,0.6,西予市城川町下相1015-4,1894,西予市城川町下相1015-4,2065,3959,1.25,0.41,42.3,42,10.8,50
38301970070,一般国道１９７号,野村城川線,大茅辰ノ口線,38214,0,3.2,西予市野村町西224,1177,西予市野村町西224,1340,2517,1.24,0.33,50.7,54.1,10.8,50
38301970080,一般国道１９７号,大茅辰ノ口線,一般国道１９７号,38214,0,2,西予市野村町西224,1177,西予市野村町西224,1340,2517,1.24,0.33,59.8,58.4,10.8,50
38301970090,一般国道１９７号,一般国道１９７号,一般国道１９７号,38214,0,1.1,西予市野村町西224,1177,西予市野村町西224,1340,2517,1.24,0.33,65.5,64.7,10.8,50
38301970100,一般国道１９７号,一般国道１９７号,西予市・大洲市境,38214,0,2.7,西予市野村町西224,1177,西予市野村町西224,1340,2517,1.24,0.33,51.4,59.3,10.8,50
38301970110,一般国道１９７号,西予市・大洲市境,予子林大谷線,38207,0,1.4,大洲市肱川町宇和川３６７１,2646,大洲市肱川町宇和川３６７１,2858,5504,1.23,0.86,63.6,63.6,11.1,50
38301970120,一般国道１９７号,予子林大谷線,小田河辺大洲線,38207,0,2.2,大洲市肱川町宇和川３６７１,2646,大洲市肱川町宇和川３６７１,2858,5504,1.23,0.86,51.8,50.6,11.1,50
38301970130,一般国道１９７号,小田河辺大洲線,小田河辺大洲線,38207,0,5.6,大洲市肱川町宇和川３６７１,2646,大洲市肱川町宇和川３６７１,2858,5504,1.23,0.86,48.4,49.9,11.1,50
38301970140,一般国道１９７号,小田河辺大洲線,鳥首五十崎線,38207,0,0.3,大洲市菅田町阿部甲１６６,2851,大洲市菅田町阿部甲１６６,3122,5973,1.23,0.57,42.2,29.2,10.1,50
38301970150,一般国道１９７号,鳥首五十崎線,菅田五郎停車場線,38207,0,7.5,大洲市菅田町阿部甲１６６,2851,大洲市菅田町阿部甲１６６,3122,5973,1.23,0.57,52.6,53.3,10.1,50
38301970160,一般国道１９７号,菅田五郎停車場線,菅田五郎停車場線,38207,0,0.6,大洲市菅田町阿部甲１６６,2851,大洲市菅田町阿部甲１６６,3122,5973,1.23,0.57,35.9,31.2,10.1,50
38301970170,一般国道１９７号,菅田五郎停車場線,一般国道５６号（大洲道路）,38207,0,1.1,大洲市菅田町阿部甲１６６,2851,大洲市菅田町阿部甲１６６,3122,5973,1.23,0.57,26.7,33.2,10.1,50
38301970180,一般国道１９７号,一般国道５６号（大洲道路）,大洲野村線,38207,0,2.3,大洲市菅田町阿部甲１６６,2851,大洲市菅田町阿部甲１６６,3122,5973,1.23,0.57,51.1,50.2,10.1,50
