交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
19400280050,北杜八ケ岳公園線,北杜八ケ岳公園線,北杜富士見線,19209,0,3.5,北杜市大泉町西井出８２４０－１８１４,3579,北杜市大泉町西井出８２４０－１８１４,3528,7107,1.27,0.66,39.2,36.4,9.25,40
19400280070,北杜八ケ岳公園線,北杜八ケ岳公園線,北杜富士見線,19209,0,5.1,北杜市高根町東井出４９８６－１４２７,3190,北杜市高根町東井出４９８６－１４２７,3019,6209,1.25,0.6,47.6,49.4,10.5,50
19400280080,北杜八ケ岳公園線,北杜富士見線,一般国道１４１号,19209,0,0.5,北杜市高根町東井出４９８６－１４２７,3190,北杜市高根町東井出４９８６－１４２７,3019,6209,1.25,0.6,56.4,39.4,10.5,50
19400290010,甲府中央右左口線,甲府市川三郷線,甲府精進湖線,19201,0,0.8,甲府市幸町９－３０,5256,甲府市幸町９－３０,4546,9802,1.3,1.41,15.4,22.1,6.5,30
19400290020,甲府中央右左口線,甲府精進湖線,一般国道２０号,19201,0,0.9,甲府市幸町９－３０,5256,甲府市幸町９－３０,4546,9802,1.3,1.41,17.1,12.2,6.5,30
19400290030,甲府中央右左口線,一般国道２０号,一般国道３５８号,19201,0,0.3,甲府市幸町９－３０,5256,甲府市幸町９－３０,4546,9802,1.3,1.41,5.5,8.4,6.5,30
19400290050,甲府中央右左口線,一般国道３５８号,甲府市・中央市境,19201,0,2.7,甲府市大里町１８９５－７,5557,甲府市大里町１８９５－７,4973,10530,1.3,1.22,15.4,20.3,16,40
19400290060,甲府中央右左口線,甲府市・中央市境,,19214,0,0.3,中央市中楯９１－１,4384,中央市中楯９１－１,4216,8600,1.29,0.9,17.4,9.7,16,50
19400290070,甲府中央右左口線,,韮崎南アルプス中央線,19214,0,0.5,中央市成島１２３６,5162,中央市成島１２３６,4842,10004,1.3,0.74,25.1,15.1,16,50
19400290080,甲府中央右左口線,韮崎南アルプス中央線,韮崎南アルプス中央線,19214,0,1.9,中央市成島１２３６,5162,中央市成島１２３６,4842,10004,1.3,0.74,28.3,22.3,16,50
19400290100,甲府中央右左口線,一般国道１４０号,中央市・甲府市境,19214,0,4.5,中央市大鳥居３６１４－３,2015,中央市大鳥居３６１４－３,2046,4061,1.23,0.55,38.6,39.9,10.7,40
