交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
13300200620,一般国道２０号,八王子国立線,八王子武蔵村山線,13201,0,0.7,八王子市大和田町２丁目３?７,22747,八王子市大和田町２丁目３?７,20316,43063,1.46,0.72,24.3,9.9,22,50
13300200630,一般国道２０号,八王子武蔵村山線,一般国道１６号,13201,0,0.4,八王子市大和田町２丁目３?７,22747,八王子市大和田町２丁目３?７,20316,43063,1.46,0.72,13.1,9.7,22,50
13300200640,一般国道２０号,一般国道１６号,八王子市道,13201,0,1.8,八王子市明神町４丁目２?１１,21735,八王子市明神町４丁目２?１１,21501,43236,1.46,1.29,13.4,13.4,22,50
13300200650,一般国道２０号,八王子市道,一般国道１６号,13201,0,0.2,八王子市明神町４丁目２?１１,21735,八王子市明神町４丁目２?１１,21501,43236,1.46,1.29,17.1,14.1,22,50
13300200670,一般国道２０号,一般国道１６号,八王子五日市線,13201,0,0.5,八王子市千人町３丁目３?６,12937,八王子市千人町３丁目３?６,13750,26687,1.46,0.93,18.5,24.7,22,50
13300200680,一般国道２０号,八王子五日市線,上野原八王子線,13201,0,0.4,八王子市千人町３丁目３?６,12937,八王子市千人町３丁目３?６,13750,26687,1.46,0.93,21.8,17.6,22,50
13300200690,一般国道２０号,上野原八王子線,多摩御陵線,13201,0,2.8,八王子市千人町３丁目３?６,12937,八王子市千人町３丁目３?６,13750,26687,1.46,0.93,19.3,17.8,22,50
13300200700,一般国道２０号,多摩御陵線,八王子あきる野線,13201,0,0.7,八王子市千人町３丁目３?６,12937,八王子市千人町３丁目３?６,13750,26687,1.46,0.93,27.1,14.6,22,50
13300200710,一般国道２０号,八王子あきる野線,八王子あきる野線,13201,0,0.4,八王子市南浅川町,3085,八王子市南浅川町,2775,5860,1.42,0.62,13.9,18.7,11.5,40
13300200720,一般国道２０号,八王子あきる野線,浅川相模湖線,13201,0,0.8,八王子市南浅川町,3085,八王子市南浅川町,2775,5860,1.42,0.62,17.8,23.3,11.5,40
13300200730,一般国道２０号,浅川相模湖線,高尾山線,13201,0,1.2,八王子市南浅川町,3085,八王子市南浅川町,2775,5860,1.42,0.62,29.3,29.2,11.5,40
13300200740,一般国道２０号,高尾山線,一般国道２０号（八王子南ＢＰ）,13201,0,1,八王子市南浅川町,3085,八王子市南浅川町,2775,5860,1.42,0.62,33.4,34.1,11.5,40
13300200750,一般国道２０号,一般国道２０号（八王子南ＢＰ）,一般国道２０号,13201,0,4.6,八王子市南浅川町,3085,八王子市南浅川町,2775,5860,1.42,0.62,43.6,47.3,11.5,40
