交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
47400880030,屋嘉恩納線,金武町・恩納村境,一般国道５８号,47311,0,1.9,,3701,,3461,7162,1.24,1.03,43.3,44.4,10.00,40
47400890010,久米島空港真泊線,,久米島空港真泊線,47361,0,3.1,久米島町　嘉手刈,3113,久米島町　嘉手刈,3109,6222,1.22,.62,47.5,49.2,14.00,40
47400890020,久米島空港真泊線,久米島空港真泊線,宇根仲泊線,47361,0,.7,久米島町　嘉手刈,3113,久米島町　嘉手刈,3109,6222,1.22,.62,37.1,35.3,14.00,40
47400890030,久米島空港真泊線,宇根仲泊線,久米島空港真泊線,47361,0,1.3,久米島町　嘉手刈,3113,久米島町　嘉手刈,3109,6222,1.22,.62,31.8,33.5,14.00,40
47400890040,久米島空港真泊線,久米島空港真泊線,久米島空港真泊線,47361,0,.7,久米島町　嘉手刈,3113,久米島町　嘉手刈,3109,6222,1.22,.62,32.7,33.4,14.00,40
47400890050,久米島空港真泊線,久米島空港真泊線,久米島空港真泊線,47361,0,1.1,久米島町　嘉手刈,3113,久米島町　嘉手刈,3109,6222,1.22,.61,44.8,35.9,14.00,40
47400890060,久米島空港真泊線,久米島空港真泊線,久米島空港真泊線,47361,0,5.3,久米島町　嘉手刈,3113,久米島町　嘉手刈,3109,6222,1.22,.61,39.2,41.0,14.00,40
47400890080,久米島空港真泊線,久米島空港真泊線,久米島一周線,47361,0,.6,久米島町　嘉手刈,3113,久米島町　嘉手刈,3109,6222,1.22,.61,33.8,26.3,12.00,40
47400890100,久米島空港真泊線,久米島空港真泊線,兼城港線,47361,0,1.5,,2023,,2100,4123,1.20,.43,20.7,30.8,8.50,30
47400890110,久米島空港真泊線,兼城港線,久米島空港真泊線,47361,0,.3,,2023,,2100,4123,1.20,.43,32.8,14.9,8.50,30
47400890130,久米島空港真泊線,久米島空港真泊線,久米島空港真泊線,47361,0,.9,,2023,,2100,4123,1.20,.43,20.7,20.7,10.00,30
47400890150,久米島空港真泊線,,,47361,0,.2,,,,,,,,24.6,,7.00,30
47400900010,下地島空港佐良浜線,,長山港佐良浜港線,47214,0,2.1,宮古島市伊良部国仲,717,宮古島市伊良部国仲,694,1411,1.14,.13,31.8,31.8,12.00,40
47400900020,下地島空港佐良浜線,長山港佐良浜港線,長山港佐良浜港線,47214,0,4.1,宮古島市伊良部国仲,717,宮古島市伊良部国仲,694,1411,1.14,.13,28.8,28.8,12.00,40
47400900030,下地島空港佐良浜線,長山港佐良浜港線,,47214,0,1.0,宮古島市伊良部国仲,717,宮古島市伊良部国仲,694,1411,1.14,.13,23.8,23.8,12.00,40
47400910010,本部循環線,名護宜野座線,一般国道５８号,47209,0,1.8,,5309,,5797,11106,1.27,.84,18.2,18.6,15.00,40
47600020010,県道２号線,一般国道５８号,国頭東線,47301,0,12.1,国頭村字謝敷,356,国頭村字謝敷,323,679,1.12,.13,43.7,44.1,7.00,30
47600020030,県道２号線,国頭東線,,47301,0,2.3,,442,,438,880,1.27,.17,21.7,21.7,7.00,30
47600020050,県道２号線,,,47301,0,2.6,,,,,,,,,,4.50,20
47600030010,県道３号線,,,47210,0,1.5,糸満市　喜屋武,1290,糸満市　喜屋武,1238,2528,1.19,.28,30.8,32.7,11.00,40
47600030030,県道３号線,,,47210,0,.4,,,,,,,,,,4.50,20
47600060010,県道６号線,一般国道５８号,一般国道５８号（読谷道路）,47324,0,1.1,読谷村楚辺,6697,読谷村楚辺,7035,13732,1.26,1.30,17.9,18.0,15.00,40
47600060020,県道６号線,一般国道５８号（読谷道路）,県道１２号線,47324,0,4.5,読谷村楚辺,6697,読谷村楚辺,7035,13732,1.26,1.30,15.9,23.0,15.00,40
47600060030,県道６号線,県道１２号線,読谷村・恩納村境,47324,0,3.0,読谷村楚辺,6697,読谷村楚辺,7035,13732,1.26,1.30,26.4,27.0,15.00,40
47600060040,県道６号線,読谷村・恩納村境,一般国道５８号,47311,0,5.6,読谷村　長浜,2832,読谷村　長浜,2690,5522,1.20,.50,35.6,36.5,13.00,40
47600060060,県道６号線,一般国道５８号,石川仲泊線,47311,0,1.0,うるま市石川伊波,5791,うるま市石川伊波,5504,11295,1.27,1.04,18.6,26.9,13.00,40
47600060070,県道６号線,石川仲泊線,県道６号線,47311,0,.6,うるま市石川伊波,5791,うるま市石川伊波,5504,11295,1.27,1.04,31.6,25.4,13.00,40
47600060080,県道６号線,県道６号線,一般国道３２９号,47213,0,2.0,うるま市石川伊波,5791,うるま市石川伊波,5504,11295,1.27,1.19,38.5,18.9,13.00,40
47600060090,県道６号線,一般国道３２９号,石川池原線,47213,0,1.7,うるま市石川伊波,5791,うるま市石川伊波,5504,11295,1.27,1.19,18.5,22.5,13.00,40
47600060110,県道６号線,石川仲泊線,県道６号線,47311,0,.7,うるま市石川伊波,5791,うるま市石川伊波,5504,11295,1.27,.90,35.9,32.1,14.00,40
47600080010,県道８号線,,県道３７号線,47213,0,.5,うるま市勝連平安名,5653,うるま市勝連平安名,5905,11558,1.27,1.04,15.7,16.4,14.50,40
47600080020,県道８号線,県道３７号線,伊計平良川線,47213,0,3.0,うるま市勝連平安名,5653,うるま市勝連平安名,5905,11558,1.27,1.04,29.9,31.1,14.50,40
47600080040,県道８号線,伊計平良川線,県道３７号線,47213,0,1.4,うるま市田場,5720,うるま市田場,5670,11390,1.25,.95,30.7,31.5,18.00,40
47600080050,県道８号線,県道３７号線,具志川環状線,47213,0,1.3,うるま市田場,5720,うるま市田場,5670,11390,1.25,.95,19.6,16.9,18.00,40
