交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
32603170030,海士島線,,日の津崎港線,32525,0,3.6,隠岐郡海士町大字御波,63,隠岐郡海士町大字御波,56,119,1.12,0.16,29.7,29.4,5,30
32603180010,日の津崎港線,海士島線,,32525,0,4.3,隠岐郡海士町大字御波,162,隠岐郡海士町大字御波,155,317,1.15,1.89,26.3,26.3,4,30
32304850230,西ノ島海士線,一般国道４８５号,,32526,0,0.9,隠岐郡西ノ島町別府,286,隠岐郡西ノ島町別府,386,672,1.21,0.97,27.2,27.2,4.2,30
32603190010,西ノ島海士線,,,32526,0,3,隠岐郡西ノ島町宇賀,338,隠岐郡西ノ島町宇賀,344,682,1.16,0.09,31.3,27.1,10,30
32603190030,西ノ島海士線,,海士島線,32525,0,1.1,,,,,,,,27.9,27.9,7,50
32603200004,珍崎浦郷港線,,,32526,0,2.3,隠岐郡西ノ島町赤之江,291,隠岐郡西ノ島町赤之江,300,591,1.15,0.57,23.5,24.5,5,30
32603200030,珍崎浦郷港線,,,32526,0,0.2,隠岐郡西ノ島町赤之江,291,隠岐郡西ノ島町赤之江,300,591,1.15,0.57,18.5,21.2,5,30
32603200010,珍崎浦郷港線,,国賀海岸線,32526,0,2.6,隠岐郡西ノ島町赤之江,291,隠岐郡西ノ島町赤之江,300,591,1.15,0.57,31.1,27,5,30
32603210004,久利静間線,大田桜江線,,32205,0,0.8,,224,,229,453,1.15,0.07,23.7,38.9,7,30
32603210030,久利静間線,,,32205,0,0.4,,224,,229,453,1.15,0.07,53.6,23.7,7,30
32603210010,久利静間線,,一般国道９号,32205,0,2.5,,224,,229,453,1.15,0.07,37.9,42.2,7,30
32603220010,知夫島線,,,32527,0,6.5,隠岐郡知夫村1563-1,467,隠岐郡知夫村1563-1,467,934,1.16,0.29,29.2,26.9,6.5,40
32603230010,池田中町線,一般国道４８５号,西郷布施線,32528,0,3.4,隠岐郡隠岐の島町有木,1232,隠岐郡隠岐の島町有木,1084,2316,1.23,0.29,32,33.4,9.25,40
32603230020,池田中町線,西郷布施線,一般国道４８５号,32528,0,1,隠岐郡隠岐の島町有木,1232,隠岐郡隠岐の島町有木,1084,2316,1.23,0.67,28.8,26.3,5.8,40
32603240004,上意東揖屋線,,,32201,0,1.1,松江市東出雲町出雲郷揖屋,374,松江市東出雲町出雲郷揖屋,283,657,1.16,0.1,32.5,32.2,10.5,40
32603240030,上意東揖屋線,,,32201,0,0.1,松江市東出雲町出雲郷揖屋,374,松江市東出雲町出雲郷揖屋,283,657,1.16,0.1,30,30,10.5,40
32603240010,上意東揖屋線,,一般国道９号,32201,0,3.7,松江市東出雲町出雲郷揖屋,374,松江市東出雲町出雲郷揖屋,283,657,1.16,0.1,41.9,39.1,10.5,40
32603250010,佐田八神線,三刀屋佐田線,出雲市・雲南市境,32203,0,9.1,,245,,223,468,1.15,0.07,50.4,50.1,7,40
32603250020,佐田八神線,出雲市・雲南市境,川本波多線,32209,0,3.6,,245,,223,468,1.15,0.07,52.1,50.9,7,40
32603250040,佐田八神線,川本波多線,雲南市・飯南町境,32209,0,1.6,,53,,52,105,1.09,0.02,32.4,30.6,7,60
32603250050,佐田八神線,雲南市・飯南町境,頓原八神線,32386,0,2.3,,53,,52,105,1.09,0.02,38.9,38.9,7,60
32603250060,佐田八神線,頓原八神線,一般国道１８４号,32386,0,2.1,,53,,52,105,1.09,0.02,48.3,46.6,7,60
32603260010,頓原八神線,一般国道５４号,佐田八神線,32386,0,7.1,飯石郡飯南町獅子,353,飯石郡飯南町獅子,334,687,1.16,0.1,56.8,52.4,7.5,60
32603270010,市木井原線,浜田八重可部線,浜田作木線,32449,0,7.4,邑智郡邑南町矢上7086-1,620,邑智郡邑南町矢上7086-1,598,1218,1.23,0.15,57,61.1,8,50
32603280010,石見空港線,,石見空港飯田線,32204,0,0.2,益田市高津町,1380,益田市高津町,1385,2765,1.21,0.42,31.3,28.5,13.4,50
32603280020,石見空港線,石見空港飯田線,蟠竜湖線,32204,0,1,益田市高津町,1380,益田市高津町,1385,2765,1.21,0.42,47,38.4,13.4,50
32603290010,桜江旭インター線,桜江金城線,江津市・浜田市境,32207,0,2,浜田市旭町木田,520,浜田市旭町木田,515,1035,1.16,0.13,62.3,54.9,10,50
32603290020,桜江旭インター線,江津市・浜田市境,田所国府線,32202,0,0.8,浜田市旭町木田,520,浜田市旭町木田,515,1035,1.16,0.13,46.9,41.2,10,50
32603290040,桜江旭インター線,田所国府線,浜田自動車道,32202,0,2.4,浜田市旭町今市,809,浜田市旭町今市,807,1616,1.23,0.19,53.7,46.1,10,50
32603300010,江津インター線,一般国道９号,一般国道９号（江津バイパス）,32207,0,0.5,江津市嘉久志町イ670-2,4234,江津市嘉久志町イ670-2,3538,7772,1.24,0.81,30.9,28.1,16,40
32603310010,石見空港飯田線,石見空港線,石見空港飯田線,32204,0,1.1,益田市高津町,1007,益田市高津町,968,1975,1.23,0.19,51.6,56.4,15,50
32603310020,石見空港飯田線,石見空港飯田線,一般国道９号（益田道路）,32204,0,0.7,益田市高津町,1007,益田市高津町,968,1975,1.23,0.19,57,60.6,15,50
