交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
44606170040,鳥越湯布院線,別府湯布院線,別府一の宮線,44213,0,1.7,由布市湯布院町川南,2585,由布市湯布院町川南,2512,5097,1.23,0.43,25.1,24.5,11,30
44606180010,龍原挾間線,庄内久住線,中村鬼ヶ瀬停車場線,44213,0,4.6,由布市狭間町小野,186,由布市狭間町小野,191,377,1.14,0.04,33.6,32.2,9.8,60
44606180020,龍原挾間線,中村鬼ヶ瀬停車場線,湛水挾間線,44213,0,1.2,由布市狭間町小野,186,由布市狭間町小野,191,377,1.14,0.04,46.1,50.4,9.8,60
44606180030,龍原挾間線,湛水挾間線,龍原挾間線,44213,0,0.3,由布市狭間町小野,186,由布市狭間町小野,191,377,1.14,0.04,48.4,48.9,9.8,60
44606180040,龍原挾間線,龍原挾間線,龍原挾間線,44213,0,0.6,由布市狭間町小野,186,由布市狭間町小野,191,377,1.14,0.04,48.6,51.2,9.8,60
44606180050,龍原挾間線,龍原挾間線,挾間野津原線,44213,0,0.8,由布市狭間町小野,186,由布市狭間町小野,191,377,1.14,0.04,50.2,52.9,9.8,60
44606180060,龍原挾間線,挾間野津原線,一般国道２１０号,44213,0,0.3,由布市狭間町小野,186,由布市狭間町小野,191,377,1.14,0.04,41.6,12,9.8,60
44606180080,龍原挾間線,龍原挾間線,龍原挾間線,44213,0,0.7,由布市狭間町谷,1954,由布市狭間町谷,1974,3928,1.21,4.04,22.2,22.2,5,60
44606180100,龍原挾間線,,,44213,0,1,,,,,,,,27.7,27.7,8.1,60
44606190010,中村別府線,別府挾間線,由布市・大分市境,44213,0,0.2,大分市宮苑字角前,1029,大分市宮苑字角前,950,1979,1.15,0.25,37,36.7,8.8,60
44606190020,中村別府線,由布市・大分市境,中村別府線,44201,0,0.1,大分市宮苑字角前,1029,大分市宮苑字角前,950,1979,1.15,0.25,41.9,47.2,8.8,50
44606190030,中村別府線,中村別府線,中村別府線,44201,0,0.5,大分市宮苑字角前,1029,大分市宮苑字角前,950,1979,1.15,0.25,50.2,53.6,8.8,50
44606190040,中村別府線,中村別府線,中村別府線,44201,0,0.1,大分市宮苑字角前,1029,大分市宮苑字角前,950,1979,1.15,0.25,53.6,51.2,8.8,50
44606190050,中村別府線,中村別府線,中村別府線,44201,0,0.1,大分市宮苑字角前,1029,大分市宮苑字角前,950,1979,1.15,0.25,54.5,51,8.8,50
44606190060,中村別府線,中村別府線,小挾間大分線,44201,0,0.2,大分市宮苑字角前,1029,大分市宮苑字角前,950,1979,1.15,0.25,49.3,35.3,8.8,50
44606190080,中村別府線,中村別府線,中村別府線,44201,0,0.7,,,,,,,,9.1,6.2,4.5,40
44606190100,中村別府線,中村別府線,中村別府線,44201,0,0.2,,,,,,,,17.6,18,4,40
