交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
25304770155,一般国道４７７号,水口竜王線,,25384,0,0.4,,4604,,4858,9462,1.28,0.81,26.3,27.9,10.35,60
25304770160,一般国道４７７号,,彦根八日市甲西線,25384,0,0.4,,4604,,4858,9462,1.28,0.81,28.3,15.8,10.35,60
25304770170,一般国道４７７号,彦根八日市甲西線,竜王町・湖南市境,25384,0,1.4,蒲生郡竜王町山之上,6486,蒲生郡竜王町山之上,6693,13179,1.3,1.03,23.5,24.9,12.3,50
25304770180,一般国道４７７号,竜王町・湖南市境,彦根八日市甲西線,25211,0,1.2,,8211,,6741,14952,1.31,1.38,22.8,32.6,12.5,50
25304770190,一般国道４７７号,彦根八日市甲西線,湖南市・竜王町境,25211,0,0.6,,5755,,5596,11351,1.28,1.58,15,45.2,8,50
25304770200,一般国道４７７号,湖南市・竜王町境,春日竜王線,25384,0,0.7,蒲生郡竜王町岡屋,5620,蒲生郡竜王町岡屋,5482,11102,1.29,1.42,37.6,29.8,11.8,50
25304770210,一般国道４７７号,春日竜王線,竜王石部線,25384,0,2.6,蒲生郡竜王町岡屋,5620,蒲生郡竜王町岡屋,5482,11102,1.29,1.35,35.8,40.3,7.7,50
25304770220,一般国道４７７号,竜王石部線,名神高速道路,25384,0,0.3,蒲生郡竜王町薬師,8348,蒲生郡竜王町薬師,7818,16166,1.32,1.32,29.6,28.1,14.85,50
25304770230,一般国道４７７号,名神高速道路,一般国道８号,25384,0,4.1,蒲生郡竜王町薬師,8348,蒲生郡竜王町薬師,7818,16166,1.32,1.32,30,25.7,14.85,50
25304770240,一般国道４７７号,一般国道８号,竜王町・近江八幡市境,25384,0,0.7,近江八幡市安養寺町,4381,近江八幡市安養寺町,3944,8325,1.27,1.37,9.7,30.3,7.2,60
25304770250,一般国道４７７号,竜王町・近江八幡市境,安養寺入町線,25204,0,1,近江八幡市安養寺町,4381,近江八幡市安養寺町,3944,8325,1.27,1.23,26.3,34.6,14.1,60
25304770260,一般国道４７７号,安養寺入町線,近江八幡守山線,25204,0,0.3,近江八幡市安養寺町,4381,近江八幡市安養寺町,3944,8325,1.27,1.23,17.2,11,14.1,60
25304770270,一般国道４７７号,近江八幡守山線,大津能登川長浜線,25204,0,2.4,近江八幡市十王町,1429,近江八幡市十王町,1528,2957,1.28,0.41,29.5,21.5,5.3,60
25304770280,一般国道４７７号,大津能登川長浜線,大津守山近江八幡線,25204,0,2.5,近江八幡市十王町,1429,近江八幡市十王町,1528,2957,1.28,0.41,11.8,14.4,5.3,60
25304770290,一般国道４７７号,大津守山近江八幡線,近江八幡市・野洲市境,25204,0,1.2,,3060,,3349,6409,1.28,0.8,30,22.8,7.2,50
25304770300,一般国道４７７号,近江八幡市・野洲市境,野洲中主線,25210,0,2.6,野洲市野田町,3592,野洲市野田町,3508,7100,1.2,0.91,51.5,47.4,12,50
25304770310,一般国道４７７号,野洲中主線,菖蒲線,25210,0,2.1,野洲市野田町,3592,野洲市野田町,3508,7100,1.2,0.91,32.1,31.2,12,50
25304770320,一般国道４７７号,菖蒲線,野洲市・守山市境,25210,0,0.2,野洲市野田町,3592,野洲市野田町,3508,7100,1.2,0.91,31.6,38,12,50
25304770325,一般国道４７７号,野洲市・守山市境,一般国道４７７号,25207,0,1.1,野洲市野田町,3592,野洲市野田町,3508,7100,1.2,0.93,49.6,50.2,12,40
25304770340,一般国道４７７号,（元）一般国道４７７号,今浜水保線,25207,0,0.5,野洲市野田町,3592,野洲市野田町,3508,7100,1.2,0.96,31.6,34.8,20.1,50
25304770350,一般国道４７７号,今浜水保線,守山栗東線,25207,0,0.6,野洲市野田町,3592,野洲市野田町,3508,7100,1.2,0.96,30.6,13.1,20.1,50
25304770360,一般国道４７７号,守山栗東線,近江八幡大津線,25207,0,4,守山市木浜町,9078,守山市木浜町,8764,17842,1.32,1.3,27.2,24.4,12.8,50
25304770370,一般国道４７７号,近江八幡大津線,守山市・大津市境,25207,0,1.1,守山市今浜町,17576,守山市今浜町,18281,35857,1.31,1.78,19,46.3,22.1,60
25304770380,一般国道４７７号,守山市・大津市境,高島大津線,25201,0,1.4,守山市今浜町,17576,守山市今浜町,18281,35857,1.31,1.51,44.7,20.9,22.1,60
25304770390,一般国道４７７号,高島大津線,,25201,0,1.7,大津市真野普門１丁目,10807,大津市真野普門１丁目,11037,21844,1.33,1.59,16.6,26,16,50
25304770400,一般国道４７７号,,一般国道１６１号,25201,0,0.2,,10032,,10424,20456,1.32,2.01,11.6,22.3,13.5,50
25304770410,一般国道４７７号,一般国道１６１号,伊香立浜大津線,25201,0,3.8,,10032,,10424,20456,1.32,1.46,32.3,43.3,10,50
25304770420,一般国道４７７号,伊香立浜大津線,途中志賀線,25201,0,1.3,大津市伊香立途中町,4437,大津市伊香立途中町,4360,8797,1.28,0.87,45.9,45.8,10,50
25304770430,一般国道４７７号,途中志賀線,一般国道３６７号,25201,0,2.3,大津市伊香立途中町,4437,大津市伊香立途中町,4360,8797,1.28,0.87,37.6,28.1,10,50
25304770490,一般国道４７７号,一般国道４７７号,,25207,0,1.1,守山市水保町,4283,守山市水保町,4139,8422,1.28,0.77,39.8,44.6,13.3,50
25400020010,大津能登川長浜線,一般国道４２２号,瀬田大石東線,25201,0,0.3,大津市瀬田一丁目,5885,大津市瀬田一丁目,5094,10979,1.28,0.98,10,7,10,30
