交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
37400050050,観音寺池田線,観音寺市・三豊市境,財田西豊中線,37208,0,2.7,観音寺市本大町1044-1地先,4270,観音寺市本大町1044-1地先,3702,7972,1.23,0.78,34.5,35.3,7,40
37400050060,観音寺池田線,財田西豊中線,一般国道３７７号,37208,0,0.8,観音寺市本大町1044-1地先,4270,観音寺市本大町1044-1地先,3702,7972,1.23,0.78,35,23.3,7,40
37400050070,観音寺池田線,一般国道３７７号,一般国道３２号,37208,0,6.8,,2931,,3044,5975,1.23,0.61,40,37,9,50
37300320350,観音寺池田線,一般国道３２号,観音寺池田線,37208,0,4.1,,2044,,1864,3908,1.28,0.53,56.2,50.7,7.7,40
37400060010,込野観音寺線,込野観音寺線,一般国道３７７号,37208,0,11.7,三豊市山本町河内1080-1地先,427,三豊市山本町河内1080-1地先,440,867,1.15,0.13,34.7,35,14,60
37400060020,込野観音寺線,一般国道３７７号,三豊市・観音寺市境,37208,0,1.8,観音寺市中田井町133地先,2394,観音寺市中田井町133地先,2296,4690,1.25,0.49,29,33.8,14,60
37400060030,込野観音寺線,三豊市・観音寺市境,善通寺大野原線,37205,0,1.5,観音寺市中田井町133地先,2394,観音寺市中田井町133地先,2296,4690,1.25,0.42,40.6,38,7.7,50
37400060040,込野観音寺線,善通寺大野原線,善通寺大野原線,37205,0,0.5,観音寺市中田井町133地先,2394,観音寺市中田井町133地先,2296,4690,1.25,0.5,28.8,26.1,6.6,50
37400060050,込野観音寺線,善通寺大野原線,一般国道１１号,37205,0,1.3,観音寺市中田井町133地先,2394,観音寺市中田井町133地先,2296,4690,1.25,0.58,31.6,24.8,7.9,50
37400060060,込野観音寺線,一般国道１１号,黒渕本大線,37205,0,1.4,,3376,,3567,6943,1.23,0.77,20,26.3,7.9,50
37400060070,込野観音寺線,黒渕本大線,観音寺善通寺線,37205,0,0.3,,3376,,3567,6943,1.23,0.77,11.8,14,7.9,50
