交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
46400560060,隼人加治木線,霧島市・姶良市境,栗野加治木線,46225,0,3.4,霧島市溝辺町論地,2707,霧島市溝辺町論地,2683,5390,1.23,0.75,55.5,44.9,8,50
46400570010,麓重富停車場線,鹿児島蒲生線,鹿児島市・姶良市境,46201,0,1.7,鹿児島市東佐多町,5207,鹿児島市東佐多町,4719,9926,1.23,0.97,31.3,30.2,9,40
46400570020,麓重富停車場線,鹿児島市・姶良市境,九州縦貫自動車道鹿児島線,46225,0,0.3,鹿児島市東佐多町,5207,鹿児島市東佐多町,4719,9926,1.23,1.06,35.8,13.5,9,40
46400570030,麓重富停車場線,九州縦貫自動車道鹿児島線,十三谷重富線,46225,0,2,鹿児島市東佐多町,5207,鹿児島市東佐多町,4719,9926,1.23,1.06,31.1,33,9,40
46400570040,麓重富停車場線,十三谷重富線,一般国道１０号,46225,0,1.4,鹿児島市東佐多町,5207,鹿児島市東佐多町,4719,9926,1.23,1.06,22.6,25.4,9,40
46400570050,麓重富停車場線,一般国道１０号,,46225,0,0.6,鹿児島市東佐多町,5207,鹿児島市東佐多町,4719,9926,1.23,1.06,13.3,14.7,9,40
46400580010,隼人港線,,東九州自動車道,46218,0,0.7,霧島市隼人町,4901,霧島市隼人町,5635,10536,1.23,0.75,14,13.7,14,40
46400580020,隼人港線,東九州自動車道,一般国道１０号,46218,0,0.2,霧島市隼人町,4901,霧島市隼人町,5635,10536,1.23,0.75,21.3,6.8,14,40
46400600010,国分霧島線,一般国道１０号,北永野田小浜線,46218,0,2.7,霧島市国分福島,5951,霧島市国分福島,4830,10781,1.24,0.85,19.7,22.1,13.5,40
46400600020,国分霧島線,北永野田小浜線,日当山敷根線,46218,0,0.7,霧島市国分清水町弟子丸,9649,霧島市国分清水町弟子丸,8726,18375,1.25,1.42,11.7,14.8,14,40
46400600030,国分霧島線,日当山敷根線,北永野田小浜線,46218,0,1.4,霧島市国分清水町弟子丸,9649,霧島市国分清水町弟子丸,8726,18375,1.25,1.42,15.9,18.9,14,40
46400600040,国分霧島線,北永野田小浜線,都城隼人線,46218,0,1.3,霧島市国分清水町弟子丸,9649,霧島市国分清水町弟子丸,8726,18375,1.25,1.42,21.3,19.4,14,40
46400600060,国分霧島線,都城隼人線,豊後迫隼人線,46218,0,3.8,霧島市霧島田口,2614,霧島市霧島田口,2593,5207,1.22,0.53,48.2,49,7,40
46400600065,国分霧島線,豊後迫隼人線,,46218,0,0.1,霧島市霧島田口,2614,霧島市霧島田口,2593,5207,1.22,0.52,46.1,38.3,13.5,40
46400600070,国分霧島線,,犬飼霧島神宮停車場線,46218,0,1.1,霧島市霧島田口,2614,霧島市霧島田口,2593,5207,1.22,0.52,46.9,42.4,13.5,40
46400600080,国分霧島線,犬飼霧島神宮停車場線,犬飼霧島神宮停車場線,46218,0,0.7,霧島市霧島田口,2614,霧島市霧島田口,2593,5207,1.22,0.53,41.9,34.6,7,40
46400600090,国分霧島線,犬飼霧島神宮停車場線,一般国道２２３号,46218,0,5.4,霧島市霧島田口,2614,霧島市霧島田口,2593,5207,1.22,0.52,45.5,42.6,13.5,40
46400630005,志布志福山線,一般国道２２０号,東九州自動車道,46221,0,2.5,志布志市志布志町志布志,5951,志布志市志布志町志布志,6059,12010,1.17,1.01,29.8,31.4,10,50
46400630170,志布志福山線,志布志福山線,東九州自動車道,46221,1,3.6,有明東ＩＣ,4076,有明東ＩＣ,4244,8320,1.23,0.58,61.5,38.4,12.5,80
