交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
4400230070,仙台塩釜線,塩釜七ヶ浜多賀城線,塩釜七ヶ浜多賀城線,4209,0,0.6,多賀城市大代1丁目13-6,16829,多賀城市大代1丁目13-6,15216,32045,1.24,1.37,23.1,20.5,30,50
4400230080,仙台塩釜線,塩釜七ヶ浜多賀城線,塩釜七ヶ浜多賀城線,4209,0,1.1,塩竈市牛生町12,9636,塩竈市牛生町12,10560,20196,1.26,0.73,20.1,36.7,30,50
4400230090,仙台塩釜線,塩釜七ヶ浜多賀城線,多賀城市・塩竈市境,4209,0,0.1,塩竈市牛生町12,9636,塩竈市牛生町12,10560,20196,1.26,1.4,16.5,23.4,15,50
4400230100,仙台塩釜線,多賀城市・塩竈市境,塩釜港線,4203,0,1.7,塩竈市牛生町12,9636,塩竈市牛生町12,10560,20196,1.26,1.48,29.7,26.4,16.5,50
4400100025,仙台塩釜線,塩釜亘理線,,4102,0,0.4,,18400,,21254,39654,1.31,0.97,29.3,19.1,40.5,60
4400240010,白石丸森線,一般国道４号,川前白石線,4206,0,2.8,??市??沖,5221,??市??沖,5207,10428,1.24,0.81,25.8,27.3,18,40
4400240020,白石丸森線,川前白石線,,4206,0,0.9,??市??沖,5221,??市??沖,5207,10428,1.24,0.81,50.9,43.6,18,40
4400240030,白石丸森線,,白石市・角田市境,4206,0,4.5,白石市大鷹沢大町塔ﾉ入59-2,1047,白石市大鷹沢大町塔ﾉ入59-2,971,2018,1.22,0.24,51.8,52.8,10.5,40
4400240040,白石丸森線,白石市・角田市境,大河原高倉線（旧上代寺前線）,4208,0,0.4,白石市大鷹沢大町塔ﾉ入59-2,1047,白石市大鷹沢大町塔ﾉ入59-2,971,2018,1.22,0.22,58.1,55.1,15,40
4400240050,白石丸森線,大河原高倉線（旧上代寺前線）,越河角田線,4341,0,1.1,白石市大鷹沢大町塔ﾉ入59-2,1047,白石市大鷹沢大町塔ﾉ入59-2,971,2018,1.22,0.22,50.9,50.3,15,40
