交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
22400810070,焼津森線,一般国道１号,焼津岡部線,22214,0,0.5,藤枝市岡部町内谷924-2 ,4684,藤枝市岡部町内谷924-2 ,4669,9353,1.26,0.64,11.3,22.9,16,40
22400810080,焼津森線,焼津岡部線,藤枝静岡線,22214,0,0.3,藤枝市岡部町内谷924-2 ,4684,藤枝市岡部町内谷924-2 ,4669,9353,1.26,0.64,27.8,22.4,16,40
22400810090,焼津森線,藤枝静岡線,静岡朝比奈藤枝線,22214,0,1.7,藤枝市岡部町子持坂63-3 ,1515,藤枝市岡部町子持坂63-3 ,1628,3143,1.23,0.43,29.8,34,10.5,40
22400810100,焼津森線,静岡朝比奈藤枝線,静岡朝比奈藤枝線,22214,0,0.2,藤枝市岡部町子持坂63-3 ,1515,藤枝市岡部町子持坂63-3 ,1628,3143,1.23,0.38,25.4,37.9,12,40
22400810110,焼津森線,静岡朝比奈藤枝線,伊久美藤枝線,22214,0,4.5,藤枝市岡部町子持坂63-3 ,1515,藤枝市岡部町子持坂63-3 ,1628,3143,1.23,0.38,28.8,31.3,9,30
22400810120,焼津森線,伊久美藤枝線,藤枝黒俣線,22214,0,3.6,藤枝市西方793-3,12,藤枝市西方793-3,16,28,1.23,0,24,27.1,7,40
22400810140,焼津森線,藤枝黒俣線,伊久美藤枝線,22214,0,2.4,藤枝市滝沢183-1 ,795,藤枝市滝沢183-1 ,833,1628,1.18,0.2,45,35,10,40
22400810150,焼津森線,伊久美藤枝線,伊久美元島田線,22214,0,2.7,藤枝市滝沢183-1 ,795,藤枝市滝沢183-1 ,833,1628,1.18,0.2,42.3,26.8,10,40
22400810160,焼津森線,伊久美元島田線,伊久美元島田線,22209,0,2.7,藤枝市滝沢183-1 ,795,藤枝市滝沢183-1 ,833,1628,1.18,6.97,42.3,26.9,3.5,40
22400810170,焼津森線,伊久美元島田線,島田川根線,22209,0,4.1,藤枝市滝沢183-1 ,795,藤枝市滝沢183-1 ,833,1628,1.18,6.97,51,47.9,3.5,40
22400810190,焼津森線,島田川根線,,22209,0,1.1,,533,,548,1081,1.18,0.94,24.4,25.1,4.2,40
22400810210,焼津森線,一般国道４７３号,島田市・掛川市境,22209,0,9.4,島田市大代影島155-1,1147,島田市大代影島155-1,1234,2381,1.22,0.34,39.5,39.5,12,40
22400810220,焼津森線,島田市・掛川市境,掛川川根線,22213,0,10.2,掛川市倉真3730-1,773,掛川市倉真3730-1,730,1503,1.17,0.18,39.5,39.5,8.5,40
22400810230,焼津森線,掛川川根線,原里大池線,22213,0,3.8,掛川市倉真3730-1,773,掛川市倉真3730-1,730,1503,1.17,0.19,40,41.7,10,40
22400810240,焼津森線,原里大池線,掛川天竜線,22213,0,3.3,掛川市倉真3730-1,773,掛川市倉真3730-1,730,1503,1.17,0.19,45,36.1,10,40
22400810250,焼津森線,掛川天竜線,遠江原谷停車場線,22213,0,0.2,袋井市宇刈2529					,605,袋井市宇刈2529					,646,1251,1.18,0.17,11.2,18.6,10.5,40
22400810260,焼津森線,遠江原谷停車場線,掛川市・袋井市境,22213,0,1.5,袋井市宇刈2529					,605,袋井市宇刈2529					,646,1251,1.18,0.17,32.6,37.8,10.5,40
22400810270,焼津森線,掛川市・袋井市境,袋井市・森町境,22216,0,1.7,袋井市宇刈2529					,605,袋井市宇刈2529					,646,1251,1.18,0.17,44.9,44.5,8.5,40
22400810280,焼津森線,袋井市・森町境,袋井春野線,22461,0,1,袋井市宇刈2529					,605,袋井市宇刈2529					,646,1251,1.18,0.22,38.7,27.9,8.5,40
22400810300,焼津森線,袋井春野線,山梨一宮線,22461,0,2,周智郡森町谷中192					,517,周智郡森町谷中192					,591,1108,1.18,0.19,38.9,38.2,10,40
22400810310,焼津森線,山梨一宮線,掛川天竜線,22461,0,1.9,周智郡森町谷中192					,517,周智郡森町谷中192					,591,1108,1.18,0.19,33,33.7,10,40
22400810330,焼津森線,島田岡部線,一般国道１号（藤枝ＢＰ）,22214,0,0.6,藤枝市仮宿1473-6 ,8485,藤枝市仮宿1473-6 ,7677,16162,1.37,0.78,17.7,17.2,27,50
22400820010,裾野インタ－線,東名高速道路,一般国道２４６号,22220,0,1,裾野市御宿,5337,裾野市御宿,5859,11196,1.28,0.43,14.2,22.1,22,50
22400830010,沼津インタ－線,一般国道２４６号,沼津インタ－線,22203,0,1.7,沼津市岡宮焼土手1302-8,9282,沼津市岡宮焼土手1302-8,8929,18211,1.29,0.55,32.6,36.8,26,50
