交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
21601690020,石神七五三線,屋井黒野線,一般国道３０３号,21218,0,0.9,,49,,58,107,1.35,0.12,28.8,32.2,5,40
21601700010,田之上屋井線,岐阜巣南大野線,瑞穂市・本巣市境,21216,0,1.3,瑞穂市森,1806,瑞穂市森,1600,3406,1.25,0.36,31.2,34.9,6.8,40
21601700020,田之上屋井線,瑞穂市・本巣市境,岐阜関ケ原線,21218,0,0.7,瑞穂市森,1806,瑞穂市森,1600,3406,1.25,1.02,27,19.1,6,40
21601700030,田之上屋井線,岐阜関ケ原線,北方真正大野線,21218,0,1.2,瑞穂市森,1806,瑞穂市森,1600,3406,1.25,1.02,24.1,24.1,6,40
21601700040,田之上屋井線,北方真正大野線,一般国道３０３号,21218,0,1.9,瑞穂市森,1806,瑞穂市森,1600,3406,1.25,1.02,33.8,33.4,6,40
21601710010,美江寺西結線,岐阜巣南大野線,穂積巣南線,21216,0,2,瑞穂市牛牧,5542,瑞穂市牛牧,5365,10907,1.27,0.74,33.8,33.6,8,40
21601710020,美江寺西結線,穂積巣南線,一般国道２１号,21216,0,1.7,瑞穂市牛牧,5542,瑞穂市牛牧,5365,10907,1.27,0.74,25.2,23.5,8,40
21601710030,美江寺西結線,一般国道２１号,瑞穂市・安八町境,21216,0,1,瑞穂市牛牧,5542,瑞穂市牛牧,5365,10907,1.27,0.74,15.6,27.2,8,40
21601710040,美江寺西結線,瑞穂市・安八町境,岐阜垂井線,21383,0,1,瑞穂市牛牧,5542,瑞穂市牛牧,5365,10907,1.27,0.8,33.5,20.1,7,40
21601720010,牛牧墨俣線,一般国道２１号,北方多度線,21216,0,1.5,,230,,342,572,1.35,0.92,34.8,29.5,4.3,30
21601720020,牛牧墨俣線,北方多度線,瑞穂市・大垣市境,21216,0,0.8,,230,,342,572,1.35,0.92,34.8,29.5,4.3,30
21601720030,牛牧墨俣線,瑞穂市・大垣市境,墨俣合渡岐阜線,21202,0,0.2,,230,,342,572,1.35,0.65,19.3,13.1,5,30
21601730010,文殊茶屋新田線,岐阜大野線,本巣市・岐阜市境,21218,0,0.7,岐阜市中西郷,757,岐阜市中西郷,744,1501,1.18,0.32,23.3,33.6,7.6,40
21601730020,文殊茶屋新田線,本巣市・岐阜市境,岐阜市・本巣市境,21201,0,2.2,岐阜市中西郷,757,岐阜市中西郷,744,1501,1.18,0.9,35.7,29.4,5.5,40
21601730030,文殊茶屋新田線,岐阜市・本巣市境,屋井黒野線,21218,0,0.5,岐阜市中西郷,757,岐阜市中西郷,744,1501,1.18,0.63,28.3,28.3,12.6,40
21601730050,文殊茶屋新田線,屋井黒野線,一般国道１５７号,21201,0,2.6,岐阜市中西郷,757,岐阜市中西郷,744,1501,1.18,0.51,20.6,20.6,6.5,40
21601730070,文殊茶屋新田線,一般国道１５７号,墨俣合渡岐阜線,21201,0,2.3,岐阜市中西郷,757,岐阜市中西郷,744,1501,1.18,0.51,21.9,36.8,6.5,40
21601730090,文殊茶屋新田線,,岐阜巣南大野線,21201,0,1.5,,9047,,8549,17596,1.33,31.96,13.8,12.7,5.9,40
21601730110,文殊茶屋新田線,岐阜巣南大野線,一般国道２１号,21201,0,1.6,岐阜市須賀,10031,岐阜市須賀,9443,19474,1.33,0.86,20.9,20.4,25,40
21601730120,文殊茶屋新田線,一般国道２１号,岐阜市道,21201,0,1.1,岐阜市須賀,10031,岐阜市須賀,9443,19474,1.33,0.86,14.9,29.9,25,40
21601730130,文殊茶屋新田線,岐阜市道,岐阜垂井線,21201,0,0.8,岐阜市須賀,10031,岐阜市須賀,9443,19474,1.33,0.86,32.3,22.6,25,40
21601740010,伊自良高富線,,岐阜美山線,21215,0,3.7,,445,,449,894,1.19,0.11,22.3,29.1,8.1,40
21601740030,伊自良高富線,岐阜美山線,一般国道２５６号,21215,0,8.1,,445,,449,894,1.19,0.11,38.1,35.3,7.1,40
21601750010,岐阜岐南線,岐阜稲沢線,岐阜市・岐南町境,21201,0,0.1,羽島郡岐南町徳田3-235先,6272,羽島郡岐南町徳田3-235先,5586,11858,1.28,1.21,21.5,32.9,25.3,40
21601750020,岐阜岐南線,岐阜市・岐南町境,下印食笠松線,21302,0,0.6,羽島郡岐南町徳田3-235先,6272,羽島郡岐南町徳田3-235先,5586,11858,1.28,1.7,21.5,32.9,10.3,40
21601750030,岐阜岐南線,下印食笠松線,一般国道２２号,21302,0,1.2,羽島郡岐南町徳田3-235先,6272,羽島郡岐南町徳田3-235先,5586,11858,1.28,1.7,15.1,10.2,10.3,40
21601760010,安食粟野線,岐阜美山線,一般国道２５６号,21201,0,5.4,岐阜市粟野西,5870,岐阜市粟野西,5930,11800,1.28,0.47,40.4,39.4,7.1,40
21601770010,下印食笠松線,岐阜環状線,一般国道２１号,21302,0,1,羽島郡岐南町徳田1丁目79先,3563,羽島郡岐南町徳田1丁目79先,3332,6895,1.26,0.56,19.4,19.4,8.9,40
21601770020,下印食笠松線,一般国道２１号,岐阜岐南線,21302,0,0.5,羽島郡岐南町徳田1丁目79先,3563,羽島郡岐南町徳田1丁目79先,3332,6895,1.26,0.56,20.9,15.9,8.9,40
21601770040,下印食笠松線,岐阜岐南線,岐南町・笠松町境,21302,0,1,羽島郡岐南町徳田1丁目79先,3563,羽島郡岐南町徳田1丁目79先,3332,6895,1.26,0.56,37.2,39.7,8.9,40
21601770050,下印食笠松線,岐南町・笠松町境,下中屋笠松線,21303,0,0.3,羽島郡岐南町徳田1丁目79先,3563,羽島郡岐南町徳田1丁目79先,3332,6895,1.26,0.69,17.5,16.5,6.2,40
21601770060,下印食笠松線,下中屋笠松線,下中屋笠松線,21303,0,0.1,羽島郡岐南町徳田1丁目79先,3563,羽島郡岐南町徳田1丁目79先,3332,6895,1.26,0.69,27.4,13.2,6.2,40
21601770070,下印食笠松線,下中屋笠松線,笠松町道,21303,0,0.6,羽島郡岐南町徳田1丁目79先,3563,羽島郡岐南町徳田1丁目79先,3332,6895,1.26,0.69,15.9,19.6,6.2,40
21601770080,下印食笠松線,笠松町道,岐阜稲沢線,21303,0,0.6,羽島郡岐南町徳田1丁目79先,3563,羽島郡岐南町徳田1丁目79先,3332,6895,1.26,0.69,13.8,11,6.2,40
21601780010,下中屋笠松線,各務原市道,各務原市・笠松町境,21213,0,1.5,,5248,,4334,9582,1.27,0.73,49.3,29.9,7.1,40
21601780020,下中屋笠松線,各務原市・笠松町境,川島三輪線,21303,0,0.3,,5248,,4334,9582,1.27,0.77,28.2,12.6,10.5,40
21601780030,下中屋笠松線,川島三輪線,松原芋島線,21303,0,0.8,,5248,,4334,9582,1.27,0.77,19.9,28.8,10.5,40
21601780040,下中屋笠松線,松原芋島線,笠松町・岐南町境,21303,0,1.1,,5248,,4334,9582,1.27,0.77,31.1,30.7,10.5,40
21601780050,下中屋笠松線,笠松町・岐南町境,岐南町・笠松町境,21302,0,0.3,,5248,,4334,9582,1.27,0.72,39.7,40.3,10.7,40
21601780060,下中屋笠松線,岐南町・笠松町境,中野上印食線,21303,0,0.7,,5248,,4334,9582,1.27,0.76,27.4,25.6,11.1,40
21601780070,下中屋笠松線,中野上印食線,笠松町・岐南町境,21303,0,1.1,,5248,,4334,9582,1.27,0.76,33.7,34.7,11.1,40
21601780080,下中屋笠松線,笠松町・岐南町境,岐南町・笠松町境,21302,0,0.7,,5248,,4334,9582,1.27,0.67,33.2,21.5,12.9,40
21601780090,下中屋笠松線,岐南町・笠松町境,下印食笠松線,21303,0,0.4,,5248,,4334,9582,1.27,0.86,19.6,15.4,11.4,40
